step,t,noise_active,noise_std_pos,noise_std_vel,dropout_active,dropout_mode,path_active,x_meas,y_meas,z_meas,vx_meas,vy_meas,vz_meas,x_used,y_used,z_used,vx_used,vy_used,vz_used,roll,pitch,yaw,p,q,r,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,action_0,action_1,action_2,action_3,U1,rates_des_x,rates_des_y,rates_des_z,reward,done
1483,7.419999999999864,0,0.05,0.05,0,NONE,1,0.36095699813355414,-1.292137508656615,1.0088145474201866,0.4059067264443469,0.11851633215547831,0.006054670331041379,0.36095699813355414,-1.292137508656615,1.0088145474201866,0.4059067264443469,0.11851633215547831,0.006054670331041379,-0.023360118180970564,-0.008063377346725594,0.0029460900731251493,0.20752606945178032,-0.027865024120453323,-0.07684973493373155,-0.05024431817985532,-0.9987369566060131,1.0,0.6275249371484157,-0.031569436175692314,0.0,0.09057034,0.11184265,0.08971372,-0.013368347,0.2571631443000264,0.11712134908589932,0.09394799410844212,-0.0139993000448702,-0.5078286179234407,0
1484,7.424999999999864,0,0.05,0.05,0,NONE,1,0.36500313756855723,-1.2909369552632635,1.0088673641055583,0.40418226904823507,0.1205481197676822,0.0048917718989006575,0.36500313756855723,-1.2909369552632635,1.0088673641055583,0.40418226904823507,0.1205481197676822,0.0048917718989006575,-0.02064843696102197,-0.007977677771427742,0.0021518275401778623,0.29184161547870974,0.02032693571138459,-0.07974379721690118,-0.04710645070972863,-0.9988898749619659,1.0,0.6276210185851478,-0.029597855897274632,0.0,0.093043745,0.10033188,0.1046523,-0.010339624,0.25743490218251713,0.10506730055029581,0.10959162939741637,-0.010827629481931497,-0.5077711455254095,0
1485,7.429999999999864,0,0.05,0.05,0,NONE,1,0.3690320566518162,-1.2897179486130714,1.008905195745079,0.40246341124210355,0.12232892821150199,0.0034685190238820445,0.3690320566518162,-1.2897179486130714,1.008905195745079,0.40246341124210355,0.12232892821150199,0.0034685190238820445,-0.017233095196664196,-0.007516399394704771,0.001360227662759361,0.34787077678226863,0.05360466948890781,-0.07694994244204101,-0.043968118317950194,-0.9990329346781209,1.0,0.6277109056558072,-0.027625983499967827,0.0,0.096199,0.080526955,0.11672018,-0.007319183,0.25778157653330236,0.08432763081615918,0.12222908062385265,-0.007664630541414389,-0.5077012267230882,0
1486,7.434999999999864,0,0.05,0.05,0,NONE,1,0.37304411004092464,-1.2884835384803264,1.0089259751037392,0.4007916215202965,0.12378137834190903,0.0014891334378735364,0.37304411004092464,-1.2884835384803264,1.0089259751037392,0.4007916215202965,0.12378137834190903,0.0014891334378735364,-0.014068105732533738,-0.0068030533482525395,0.0006538226316123701,0.3016305232110803,0.07690011785117269,-0.0668725044035806,-0.040829351978595496,-0.9991661343425366,1.0,0.6277945974732451,-0.0256538384453575,0.0,0.10074952,0.058798082,0.12637088,-0.0046224752,0.2582815515847126,0.06157320657347432,0.13233527739414022,-0.004840644973405457,-0.5076211712613261,0
1487,7.439999999999864,0,0.05,0.05,0,NONE,1,0.3770399935406654,-1.287237119523294,1.0089201058327886,0.3991927880584254,0.12490652541245154,-0.001148488861519026,0.3770399935406654,-1.287237119523294,1.0089201058327886,0.3991927880584254,0.12490652541245154,-0.001148488861519026,-0.012174567197387472,-0.005883346056146115,6.479883639532995e-05,0.1341502758725519,0.09658404224642027,-0.05430895911462993,-0.03769018267002024,-0.999289472640586,1.0,0.6278720932114566,-0.023681440197718586,0.0,0.106978446,0.042948678,0.13363832,-0.002372725,0.25896593553396674,0.044975750256345357,0.13994572954040965,-0.0024847117896282848,-0.5075331009607167,0
1488,7.4449999999998635,0,0.05,0.05,0,NONE,1,0.3810204958610124,-1.2859811386120303,1.0088935275640647,0.3976772411976374,0.12581805435308235,-0.003136239896140484,0.3810204958610124,-1.2859811386120303,1.0088935275640647,0.3976772411976374,0.12581805435308235,-0.003136239896140484,-0.012195735165409173,-0.004600297260768709,-0.00037378223804149675,-0.03223160537403656,0.1444375846126264,-0.03881174100722465,-0.03455064137455818,-0.9994029483549699,1.0,0.6279433921055906,-0.021708808223825506,0.0,0.1117447,0.039223213,0.13719149,-0.0006965763,0.2594896138171511,0.04107445185049136,0.14366659698390727,-0.000729453036285874,-0.5074383256911067,0
1489,7.449999999999863,0,0.05,0.05,0,NONE,1,0.38498665413556793,-1.284716380104782,1.0088517595354698,0.39627382242766235,0.12669774447161566,-0.004509685174200861,0.38498665413556793,-1.284716380104782,1.0088517595354698,0.39627382242766235,0.12669774447161566,-0.004509685174200861,-0.013409678763102461,-0.0027320922550867527,-0.0007038333339267737,-0.14368577721689865,0.1991224811817078,-0.0276664009308466,-0.03141075907821441,-0.9995065603657288,1.0,0.6280084934519553,-0.019735961992759458,0.0,0.11511038,0.044233453,0.13498576,0.0005658063,0.25985940828368165,0.04632116198348546,0.14135676328411503,0.0005925109305900509,-0.5073377682215793,0
1490,7.454999999999863,0,0.05,0.05,0,NONE,1,0.3889400288890175,-1.2834422598125694,1.008793782383273,0.3950419695794609,0.1276596209752058,-0.006368934389873826,0.3889400288890175,-1.2834422598125694,1.008793782383273,0.3950419695794609,0.1276596209752058,-0.006368934389873826,-0.015236944344581192,-0.0003177116343157907,-0.0009505540797357261,-0.18289527415991627,0.25269892872863536,-0.01854595213423352,-0.02827056677035957,-0.9996003076502541,1.0,0.628067396608027,-0.01776292097571627,0.0,0.11970099,0.054894764,0.12661135,0.0015104794,0.26036378747769195,0.05748566071136384,0.13258709713602518,0.0015817702990251997,-0.5072322367367899,0
1491,7.459999999999863,0,0.05,0.05,0,NONE,1,0.3928827218900245,-1.2821573240233834,1.0087162269227798,0.39403206098283144,0.1287877671203328,-0.008100041757558555,0.3928827218900245,-1.2821573240233834,1.0087162269227798,0.39403206098283144,0.1287877671203328,-0.008100041757558555,-0.01697397703224097,0.0022043760965440376,-0.001129562837635919,-0.1742856524000752,0.24153207090277198,-0.013491131017666316,-0.025130095443424,-0.9996841892832978,1.0,0.6281201009924553,-0.015789704645814234,0.0,0.124067806,0.066827245,0.11481553,0.0021969392,0.2608435782036875,0.06998132857374217,0.12023454631809719,0.002300629237720061,-0.507122917937817,0
1492,7.464999999999863,0,0.05,0.05,0,NONE,1,0.39681718723723375,-1.280859699475791,1.0086308541991835,0.3932712298296372,0.13010282520504188,-0.008587700110351936,0.39681718723723375,-1.280859699475791,1.0086308541991835,0.3932712298296372,0.13010282520504188,-0.008587700110351936,-0.01873508042561338,0.0046245929464469576,-0.001259660656561498,-0.17608214912583509,0.24409686156548702,-0.007248622822149156,-0.021989376092590943,-0.9997582044369822,1.0,0.6281666060850691,-0.013816332477901348,0.0,0.125505,0.081159405,0.100865915,0.0026968834,0.2610014846525038,0.08498993323375202,0.10562654013918871,0.002824169665063781,-0.5070110460175374,0
1493,7.469999999999863,0,0.05,0.05,0,NONE,1,0.40074583591878676,-1.2795475542952575,1.0085469398124511,0.39274937364450546,0.13159893078896284,-0.008339672812763207,0.40074583591878676,-1.2795475542952575,1.0085469398124511,0.39274937364450546,0.13159893078896284,-0.008339672812763207,-0.02028449310861908,0.006870225018324301,-0.0013121171187985016,-0.14809910644718044,0.21854173413114245,0.002322853434274996,-0.018848439715494214,-0.9998223523808074,1.0,0.628206911426882,-0.011842823948365343,0.0,0.12518404,0.096039206,0.08542245,0.0029003848,0.2609662218976567,0.10057202383576117,0.08945417554194089,0.003037275806808792,-0.506897625643155,0
1494,7.474999999999863,0,0.05,0.05,0,NONE,1,0.4046709896684437,-1.2782192563949615,1.0084660520017608,0.3924559164378964,0.13325382949553854,-0.00790622683982797,0.4046709896684437,-1.2782192563949615,1.0084660520017608,0.3924559164378964,0.13325382949553854,-0.00790622683982797,-0.02139409389480026,0.00868803601140851,-0.0012120156235621098,-0.10570726463067592,0.1704199433447742,0.01710693477281916,-0.015707317311906912,-0.9998766324816593,1.0,0.6282410166200965,-0.009869198534938107,0.0,0.12440955,0.109484285,0.070532925,0.0025209186,0.2608811262619746,0.11465167594138803,0.07386191014258685,0.00263989986492213,-0.506783882663766,0
1495,7.479999999999863,0,0.05,0.05,0,NONE,1,0.4085947068370218,-1.2768734076816832,1.0083949024615317,0.3923580574720666,0.13503784482432027,-0.006805379476562344,0.4085947068370218,-1.2768734076816832,1.0083949024615317,0.3923580574720666,0.13503784482432027,-0.006805379476562344,-0.022082836742923998,0.009766098649422074,-0.0010300753276403917,-0.05682766979864501,0.074725492083162,0.02059619863889513,-0.012566039883439043,-0.999921044203815,1.0,0.628268921328108,-0.007895475716505687,0.0,0.12200532,0.121289715,0.05894542,0.0018284171,0.26061696877603197,0.12701429280199425,0.06172749882901511,0.0019147138695543584,-0.5066706067962957,0
1496,7.484999999999863,0,0.05,0.05,0,NONE,1,0.4125184675340922,-1.2755091379467185,1.0083340495848214,0.39238746683926057,0.1368927090263687,-0.005916930081753545,0.4125184675340922,-1.2755091379467185,1.0083340495848214,0.39238746683926057,0.1368927090263687,-0.005916930081753545,-0.022209300571415812,0.01008508704131422,-0.0008354963333497817,0.008408917135609588,0.02881738297525053,0.019488259353304463,-0.009424638433230641,-0.9999555871089489,1.0,0.6282906252755085,-0.00592167497291548,0.0,0.12006519,0.1296865,0.05159264,0.0010871746,0.260403802728282,0.13580738773481987,0.05402768725836664,0.0011384866332252931,-0.5065582098009929,0
1497,7.4899999999998625,0,0.05,0.05,0,NONE,1,0.41644288818767694,-1.2741260440212263,1.0082846052405363,0.3924615281888783,0.13877819082813245,-0.004724231074132857,0.41644288818767694,-1.2741260440212263,1.0082846052405363,0.3924615281888783,0.13877819082813245,-0.004724231074132857,-0.02159130581290795,0.010134500840179271,-0.0006715386919672874,0.07577456793113396,-0.004018679318980885,0.015760251760816517,-0.0062831439656457835,-0.9999802608561366,1.0,0.6283061282480887,-0.0039478157847839665,0.0,0.11735349,0.13280544,0.045694165,0.00046250576,0.2601058629095795,0.1390735302395088,0.047850817980709254,0.0004843349144252338,-0.5064471287388307,0
1498,7.494999999999862,0,0.05,0.05,0,NONE,1,0.42036813742038953,-1.2727244711935448,1.0082449654447099,0.3925462538533751,0.1406115940798863,-0.0036517975956738566,0.42036813742038953,-1.2727244711935448,1.0082449654447099,0.3925462538533751,0.1406115940798863,-0.0036517975956738566,-0.020323301770362897,0.009854267621645327,-0.0005159691089810876,0.13551187134852163,-0.039789703175023755,0.01540416016191506,-0.0031415874859665924,-0.9999950652018579,1.0,0.6283154300928406,-0.001973917633304455,0.0,0.11488821,0.13039927,0.042106863,-0.00013049447,0.25983499818688705,0.13655380384912,0.04409420239090851,-0.00013665349474711224,-0.506338033354945,0
1499,7.499999999999862,0,0.05,0.05,0,NONE,1,0.4242941989187132,-1.2713052023857874,1.0082252759457362,0.3926242476369736,0.14235670977585752,-0.0012563590698000935,0.4242941989187132,-1.2713052023857874,1.0082252759457362,0.3926242476369736,0.14235670977585752,-0.0012563590698000935,-0.018637419937016036,0.0089822076846295,-0.0003356608255004276,0.17432705249416422,-0.10422392989967963,0.016662496272337582,-8.633700373078425e-14,-1.0,1.0,0.6283185307179586,-5.4247139330717275e-14,0.0,0.109188534,0.12381476,0.043040764,-0.00081842,0.2592087628585621,0.12965851874064116,0.045072183091602144,-0.0008570474766060011,-0.5062313396338362,0
1500,7.504999999999862,0,0.05,0.05,0,NONE,1,0.42822051812866607,-1.2698697313115495,1.0082271017280329,0.3926252371287679,0.1439279158586773,0.0006035127449688733,0.42822051812866607,-1.2698697313115495,1.0082271017280329,0.3926252371287679,0.1439279158586773,0.0006035127449688733,-0.016914697772825917,0.007701452819260884,-0.00013225775177586448,0.1706161078605548,-0.1293375371987099,0.01829155447515459,0.003141587485793031,-0.9999950652018584,1.0,0.628315430092841,0.001973917633195403,0.0,0.10467607,0.11495145,0.047923338,-0.0015950468,0.25871296877235955,0.12037687461500582,0.050185200544337734,-0.0016703291271248138,-0.5061271706173093,0
1501,7.509999999999862,0,0.05,0.05,0,NONE,1,0.4321459833010519,-1.2684198015772608,1.0082520032715805,0.3925109920640267,0.1453366757439365,0.0033102616156966925,0.4321459833010519,-1.2684198015772608,1.0082520032715805,0.3925109920640267,0.1453366757439365,0.0033102616156966925,-0.014941872811536727,0.006908513152703858,3.984354225639952e-06,0.20536468005843556,-0.061694211591502505,0.009670330394965137,0.006283143965472225,-0.9999802608561377,1.0,0.6283061282480894,0.0039478157846749165,0.0,0.09805032,0.10229209,0.050356556,-0.002115463,0.2579849848706167,0.1071200244983618,0.052733260249698155,-0.002215307512016396,-0.5060257061919449,0
1502,7.514999999999862,0,0.05,0.05,0,NONE,1,0.43606955588826546,-1.2669571814259981,1.0083057034661627,0.3923011492469736,0.14655345573590078,0.006089126781247394,0.43606955588826546,-1.2669571814259981,1.0083057034661627,0.3923011492469736,0.14655345573590078,0.006089126781247394,-0.012674067904279569,0.006684070418342101,1.3660319568860884e-05,0.22478323385190005,-0.006111380045684854,-0.003083565052490799,0.009424638433057088,-0.9999555871089506,1.0,0.6282906252755095,0.005921674972806433,0.0,0.09113338,0.085130654,0.049498934,-0.0021524548,0.25722500630857753,0.08914861047203579,0.051835162282940266,-0.002254045524188202,-0.5059276497786255,0
1503,7.519999999999862,0,0.05,0.05,0,NONE,1,0.43999069041499805,-1.2654841578147598,1.0083811339339896,0.39204946073444086,0.14753104504302453,0.00787093241963836,0.43999069041499805,-1.2654841578147598,1.0083811339339896,0.39204946073444086,0.14753104504302453,0.00787093241963836,-0.010574113093567513,0.007432694632405528,-0.00010323439798275261,0.19959271731425549,0.10506905598213459,-0.011560581491910969,0.012566039883265497,-0.9999210442038172,1.0,0.6282689213281094,0.007895475716396646,0.0,0.08650166,0.06643754,0.041630782,-0.0017057036,0.2567161102215417,0.06957322965632642,0.04359565456154111,-0.0017862085679867911,-0.5058342546339961,0
1504,7.524999999999862,0,0.05,0.05,0,NONE,1,0.44390956949380395,-1.264003071000146,1.008469080741892,0.3918432052349164,0.14828504653275196,0.009142743605495949,0.44390956949380395,-1.264003071000146,1.008469080741892,0.3918432052349164,0.14828504653275196,0.009142743605495949,-0.009133556637093256,0.009112521499041225,-0.0002525381191830562,0.12236604311733074,0.18603782464488722,-0.013571514965938154,0.015707317311733374,-0.9998766324816619,1.0,0.6282410166200981,0.009869198534829069,0.0,0.0830326,0.050147176,0.026047027,-0.0011348025,0.25633495829907277,0.052513998616582604,0.027276382382621443,-0.001188362337887619,-0.5057476126269076,0
1505,7.529999999999862,0,0.05,0.05,0,NONE,1,0.4478274956505894,-1.2625156663707389,1.0085749631725018,0.3917908946148862,0.14888146929728488,0.011012128529817722,0.4478274956505894,-1.2625156663707389,1.0085749631725018,0.3917908946148862,0.14888146929728488,0.011012128529817722,-0.00833485034107493,0.011562223057723735,-0.0003861624318628728,0.0634466247882816,0.2589838519652481,-0.010111686134356004,0.018848439715320683,-0.9998223523808106,1.0,0.628206911426884,0.011842823948256309,0.0,0.07806477,0.036893185,0.0026997952,-0.00062347326,0.2557891319884586,0.03863445440478924,0.0028272190079193216,-0.0006528996810886954,-0.5056699937707787,0
1506,7.534999999999862,0,0.05,0.05,0,NONE,1,0.4517465088512161,-1.261023094164688,1.0086942661914429,0.39195747052513613,0.1493755066067966,0.012038261860144991,0.4517465088512161,-1.261023094164688,1.0086942661914429,0.39195747052513613,0.1493755066067966,0.012038261860144991,-0.007933415880228348,0.014537524226317584,-0.00046707367340497114,0.020453289481429358,0.296286628454724,-0.0041421915746152685,0.021989376092418314,-0.9997582044369859,1.0,0.6281666060850715,0.013816332477792882,0.0,0.0750496,0.025450002,-0.027318882,-0.00031330003,0.25545784999040744,0.02665118043923173,-0.02860826533474689,-0.0003280870307367893,-0.5056040279714141,0
1507,7.5399999999998615,0,0.05,0.05,0,NONE,1,0.4556693039508595,-1.2595260047221057,1.0088222404556082,0.3924127151390012,0.14981911298726266,0.013144287595998217,0.4556693039508595,-1.2595260047221057,1.0088222404556082,0.3924127151390012,0.14981911298726266,0.013144287595998217,-0.007618351107562056,0.017081885914738054,-0.0005162731121524965,0.04537961193019249,0.2411197665780072,-0.002600324254132742,0.025130095443250493,-0.9996841892833022,1.0,0.6281201009924581,0.015789704645705217,0.0,0.071807146,0.01404401,-0.057533592,-0.00012413951,0.25510159449763237,0.014706852627788819,-0.060249036274655846,-0.00012999859296630636,-0.5055522703318865,0
1508,7.544999999999861,0,0.05,0.05,0,NONE,1,0.4595987154981101,-1.2580246391996657,1.0089633040362171,0.39313677092013166,0.1502383397649093,0.014396606040314381,0.4595987154981101,-1.2580246391996657,1.0089633040362171,0.39313677092013166,0.1502383397649093,0.014396606040314381,-0.006896898959707297,0.018894965837804926,-0.0005749076772104598,0.086044071413722,0.15159365330515623,-0.005585313063868963,0.02827056677018608,-0.999600307650259,1.0,0.6280673966080301,0.017762920975607263,0.0,0.068160824,-0.000791251,-0.08543597,0.00010120052,0.25470096612964566,-0.0008285961442007755,-0.08946833817851385,0.00010597693645857326,-0.5055167083885418,0
1509,7.549999999999861,0,0.05,0.05,0,NONE,1,0.46353677128761805,-1.2565195874300232,1.009107632718054,0.3940404170441727,0.15058689718822824,0.014419872444519165,0.46353677128761805,-1.2565195874300232,1.009107632718054,0.3940404170441727,0.15058689718822824,0.014419872444519165,-0.005379415581239567,0.019998077773561367,-0.0006640262647875843,0.16479217269190954,0.10070679674038946,-0.008400403349953945,0.03141075907804093,-0.9995065603657343,1.0,0.6280084934519587,0.019735961992650458,0.0,0.0674281,-0.022581488,-0.110159665,0.00044319368,0.2546204600920554,-0.023647278437251548,-0.1153589332559276,0.00046411135242904007,-0.5054988952379318,0
1510,7.554999999999861,0,0.05,0.05,0,NONE,1,0.46748475589813204,-1.2550119878488306,1.0092500585533843,0.39505933462091514,0.15080423010811567,0.014185264954184741,0.46748475589813204,-1.2550119878488306,1.0092500585533843,0.39505933462091514,0.15080423010811567,0.014185264954184741,-0.00359750564384494,0.020662780781066228,-0.0007564928579315848,0.16773829023692607,0.04932363774894939,-0.009208768998673452,0.034550641374384725,-0.9994029483549759,1.0,0.6279433921055944,0.02170880822371652,0.0,0.06731637,-0.04797987,-0.13303438,0.00079819607,0.2546081843126875,-0.05024440132396096,-0.13931327599836874,0.0008358689571498711,-0.5055003777844339,0
1511,7.559999999999861,0,0.05,0.05,0,NONE,1,0.47144350909156196,-1.2535035193019715,1.0093887834190458,0.3961488038025973,0.1508469953923521,0.0136500362985518,0.47144350909156196,-1.2535035193019715,1.0093887834190458,0.3961488038025973,0.1508469953923521,0.0136500362985518,-0.0024076648182391586,0.020260557896048123,-0.000877239258714758,0.10270453540686111,-0.0658141062160189,-0.012971077685862312,0.037690182669846806,-0.9992894726405925,1.0,0.6278720932114609,0.02368144019760961,0.0,0.067934945,-0.07095821,-0.14874059,0.0012615076,0.2546761485735567,-0.07430726495260728,-0.15576078206974633,0.0013210476584293506,-0.505521744522695,0
1512,7.564999999999861,0,0.05,0.05,0,NONE,1,0.47541299453677505,-1.2519956700593082,1.009515293946919,0.39721022144081974,0.15075609298568687,0.012342878386591262,0.47541299453677505,-1.2519956700593082,1.009515293946919,0.39721022144081974,0.15075609298568687,0.012342878386591262,-0.0022728956437364487,0.018749196784604977,-0.0010162916223968165,-0.01927743868426384,-0.182840601123631,-0.012841171706120485,0.04082935197842208,-0.9991661343425438,1.0,0.6277945974732495,0.025653838445248538,0.0,0.070442036,-0.08750608,-0.1557989,0.0017950747,0.25495160707867365,-0.09163614960881258,-0.16315222253833164,0.0018797978422135765,-0.5055624357897878,0
1513,7.569999999999861,0,0.05,0.05,0,NONE,1,0.47939226457441514,-1.2504891178621844,1.0096283637161705,0.3981508225481521,0.15062320676360846,0.010946951648064281,0.47939226457441514,-1.2504891178621844,1.0096283637161705,0.3981508225481521,0.15062320676360846,0.010946951648064281,-0.003327926938785437,0.01627375451190728,-0.001093569130540252,-0.13573177306672463,-0.2746012422277595,-0.007045954219379439,0.043968118317777694,-0.9990329346781286,1.0,0.6277109056558121,0.027625983499859442,0.0,0.0732151,-0.09552474,-0.15421261,0.0020928637,0.25525628941398537,-0.10003327834452748,-0.1614910710234202,0.002191641797613669,-0.5056203337495955,0
1514,7.574999999999861,0,0.05,0.05,0,NONE,1,0.48337926251801355,-1.24898342120878,1.0097217734378905,0.39885922887857,0.1505624642099318,0.00871374919198401,0.48337926251801355,-1.24898342120878,1.0097217734378905,0.39885922887857,0.1505624642099318,0.00871374919198401,-0.005475075055373599,0.012954727791071272,-0.0011361097424584963,-0.24084078842139683,-0.34570196282465,-0.006199118703267012,0.04710645070955526,-0.9988898749619741,1.0,0.627621018585153,0.029597855897165702,0.0,0.078063406,-0.09442235,-0.14358257,0.002258069,0.25578898249309967,-0.09887884812888734,-0.15035931803057934,0.0023646445196427927,-0.505691933674641,0
1515,7.579999999999861,0,0.05,0.05,0,NONE,1,0.4873710604169585,-1.2474770531308241,1.0097885524010772,0.3992591713682627,0.15068078423127623,0.006000864990742063,0.4873710604169585,-1.2474770531308241,1.0097885524010772,0.3992591713682627,0.15068078423127623,0.006000864990742063,-0.008478016126126767,0.009303510474142176,-0.0011609390749371333,-0.3089639322096776,-0.3641253771583584,-0.005355036893526469,0.05024431817968198,-0.9987369566060219,1.0,0.6275249371484213,0.0315694361755834,0.0,0.08416396,-0.08474215,-0.12690236,0.0023556817,0.25645926229952226,-0.08874176968654279,-0.1328918429966463,0.0024668641972446833,-0.5057729752403454,0
1516,7.5849999999998605,0,0.05,0.05,0,NONE,1,0.49136426458374427,-1.2459675339788847,1.00982577380918,0.3993112926154601,0.15106618215928713,0.0028912543764893243,0.49136426458374427,-1.2459675339788847,1.00982577380918,0.3993112926154601,0.15106618215928713,0.0028912543764893243,-0.011478967215628081,0.005856173239746866,-0.0011567065078409236,-0.3067900890869482,-0.34091326106132874,-0.0019505131727146274,0.05338168975867271,-0.9985741811195145,1.0,0.627422662293902,0.033540704876411136,0.0,0.09133145,-0.07199356,-0.10778106,0.002342276,0.2572467691546811,-0.07539148264358742,-0.11286806495717314,0.0024528256951294467,-0.5058590209189392,0
1517,7.58999999999986,0,0.05,0.05,0,NONE,1,0.495355459214766,-1.24445204193033,1.0098295935145278,0.39902937607838584,0.15173559798916425,-0.00034060556152742364,0.495355459214766,-1.24445204193033,1.0098295935145278,0.39902937607838584,0.15173559798916425,-0.00034060556152742364,-0.014597478427016699,0.00275304623220316,-0.001135545748591153,-0.31259124467339694,-0.30012721972697715,-0.0018803842362198637,0.05651853448193659,-0.99840155010898,1.0,0.6273141950310067,0.03551164254402268,0.0,0.09892808,-0.055044577,-0.0874309,0.0022641588,0.2580814260887128,-0.05764254636916834,-0.09155742757672532,0.002371021522501842,-0.5059460300483125,0
1518,7.59499999999986,0,0.05,0.05,0,NONE,1,0.4993415562210062,-1.242927601620357,1.0098058571680417,0.3984459790608248,0.15270473015948635,-0.003060654749141455,0.4993415562210062,-1.242927601620357,1.0098058571680417,0.3984459790608248,0.15270473015948635,-0.003060654749141455,-0.01767321882930194,0.00011615602340665958,-0.0011023187065528166,-0.31217594757633343,-0.2455498725607307,-0.0003357860370142643,0.05965482139008258,-0.998219065278217,1.0,0.6271995364302634,0.037482229726058934,0.0,0.10541923,-0.0349151,-0.0671459,0.0021398724,0.25879462231159517,-0.0365630071924711,-0.0703150229558615,0.002240869151114879,-0.5060302175230663,0
1519,7.59999999999986,0,0.05,0.05,0,NONE,1,0.5033198124526919,-1.2413911793536452,1.0097612884475748,0.39759924574918726,0.1539804297126994,-0.004869445714341891,0.5033198124526919,-1.2413911793536452,1.0097612884475748,0.39759924574918726,0.1539804297126994,-0.004869445714341891,-0.02051636203808156,-0.0019673887092370784,-0.0010652132282312375,-0.2689435655792733,-0.20510200049176308,-0.0007521275059692361,0.06279051952922597,-0.9980267284282771,1.0,0.6270786876233062,0.03945244697362055,0.0,0.10982561,-0.012953664,-0.04802249,0.002000683,0.25927875979236487,-0.013565045779375525,-0.05028903278384545,0.00209511027089914,-0.5061083950310395,0
1520,7.60499999999986,0,0.05,0.05,0,NONE,1,0.507288002286165,-1.2398397959563414,1.0097024052339496,0.39654252289657077,0.15554466720841287,-0.006278512803575018,0.507288002286165,-1.2398397959563414,1.0097024052339496,0.39654252289657077,0.15554466720841287,-0.006278512803575018,-0.022543762421354294,-0.0036263341460188,-0.0010689072778487573,-0.17606910605731713,-0.14777718219484257,-0.005314494781634652,0.06592559795129027,-0.9978245414574473,1.0,0.626951649802864,0.041422274841457565,0.0,0.11333922,0.006194866,-0.029695487,0.002017345,0.2596648071816773,0.006487248159916517,-0.031097040033413816,0.0021125587375638412,-0.5061777976728276,0
1521,7.60999999999986,0,0.05,0.05,0,NONE,1,0.5112443135129711,-1.238271272245029,1.0096217568480006,0.39531562351160937,0.15730201956091805,-0.008657773593891364,0.5112443135129711,-1.238271272245029,1.0096217568480006,0.39531562351160937,0.15730201956091805,-0.008657773593891364,-0.023521921209374085,-0.004627427241425385,-0.0011315523524345445,-0.06492444601270085,-0.08327485009730634,-0.010404619160104479,0.06906002571431803,-0.9976125063612313,1.0,0.626818424222749,0.043391693888164745,0.0,0.119255014,0.019643,-0.014406467,0.002259333,0.260314786897852,0.020570100200203334,-0.015086416450164297,0.0023659679167880765,-0.5062366551039849,0
1522,7.61499999999986,0,0.05,0.05,0,NONE,1,0.5151875171555891,-1.236684372323818,1.009511629073896,0.39398195409514647,0.15915834462409886,-0.011757759771089322,0.5151875171555891,-1.236684372323818,1.009511629073896,0.39398195409514647,0.15915834462409886,-0.011757759771089322,-0.023102890410338226,-0.004962264263775189,-0.0012330337837487635,0.0683706244036137,-0.009064863850347025,-0.010565188826903393,0.07219377188277266,-0.99739062523233,1.0,0.6266790121978437,0.045360684676371194,0.0,0.1270107,0.023633301,-0.0029518418,0.002649907,0.26116692045762485,0.02474873610397453,-0.0030911615362865155,0.002774976226504324,-0.5062844068833009,0
1523,7.61999999999986,0,0.05,0.05,0,NONE,1,0.5191169607258685,-1.2350788354374598,1.0093744148876636,0.392597814218202,0.1610132125407192,-0.014364826726645817,0.5191169607258685,-1.2350788354374598,1.0093744148876636,0.392597814218202,0.1610132125407192,-0.014364826726645817,-0.021724447833323373,-0.004473091709269194,-0.0013513899605940654,0.1650029206505738,0.06366394338969718,-0.010202322627752143,0.07532680552784461,-0.9971589002606206,1.0,0.6265334151040886,0.04732922777293273,0.0,0.13370502,0.0203331,0.0028089117,0.0031052206,0.26190243724883333,0.021292772791616905,0.0029414854089631695,0.0032517794087870166,-0.5063216282706096,0
1524,7.62499999999986,0,0.05,0.05,0,NONE,1,0.5230327150925673,-1.233455386310576,1.0092182046302132,0.39123973735731693,0.16277555006349667,-0.01602058096283431,0.5230327150925673,-1.233455386310576,1.0092182046302132,0.39123973735731693,0.16277555006349667,-0.01602058096283431,-0.019783850782659557,-0.0033640563738569105,-0.0014415259612731886,0.19386702987242208,0.12598728677863533,-0.005075548850340884,0.07845909572775665,-0.996917333733135,1.0,0.6263816343784682,0.04929730374912372,0.0,0.13821252,0.011705373,0.0035430752,0.0034529562,0.2623976864388369,0.012257837999464848,0.0037102995471561106,0.0036159272264066926,-0.5063498671095723,0
1525,7.62999999999986,0,0.05,0.05,0,NONE,1,0.526935546670662,-1.2318156952894184,1.0090449491142686,0.38997458360059195,0.16435018292398143,-0.017799735476070104,0.526935546670662,-1.2318156952894184,1.0090449491142686,0.38997458360059195,0.16435018292398143,-0.017799735476070104,-0.017990128681090126,-0.0015813430684373647,-0.0015250432686165908,0.17036923997481523,0.20252839364038594,-0.004620030018590505,0.0815906115680691,-0.9966659280340371,1.0,0.6262236715189968,0.05126489318082886,0.0,0.14308597,0.0020465285,-0.0019559097,0.0037756094,0.2629331416923813,0.002143119757575227,-0.0020482238639193285,0.003953809063951843,-0.5063712260165683,0
