step,t,noise_active,noise_std_pos,noise_std_vel,dropout_active,dropout_mode,path_active,x_meas,y_meas,z_meas,vx_meas,vy_meas,vz_meas,x_used,y_used,z_used,vx_used,vy_used,vz_used,roll,pitch,yaw,p,q,r,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,action_0,action_1,action_2,action_3,U1,rates_des_x,rates_des_y,rates_des_z,reward,done
1811,9.060000000000016,0,0.05,0.05,0,NONE,1,1.2904515474484328,-0.3557270151405079,1.003259584831622,0.11992907228723301,0.4045983425435221,-0.004852317063620746,1.2904515474484328,-0.3557270151405079,1.003259584831622,0.11992907228723301,0.4045983425435221,-0.004852317063620746,-0.015527139850010743,-0.013274758743621162,-0.0010539819036807755,0.2759539080294689,-0.13257579721975093,-0.12627488847852703,0.8305958991958181,-0.5568756164881798,1.0,0.3498952691445106,0.5218787950030781,0.0,0.12319342,0.008618256,-0.07716389,0.0025698796,0.26074750711473915,0.009025016473790316,-0.0808058381629028,0.002691171781534634,-0.5046564908541954,0
1812,9.065000000000017,0,0.05,0.05,0,NONE,1,1.291639100815166,-0.3516758613682401,1.0032247187114376,0.1183532963116513,0.40526447113503145,-0.0030402491978184986,1.291639100815166,-0.3516758613682401,1.0032247187114376,0.1183532963116513,0.40526447113503145,-0.0030402491978184986,-0.013156241363860816,-0.014163045851170878,-0.0022876332543008615,0.22155342012966953,-0.0824851184722069,-0.12380134657022217,0.8323412738406692,-0.5542634787366852,1.0,0.34825401459045857,0.5229754462354833,0.0,0.118991055,-0.0053512193,-0.067844786,0.0072875423,0.2602857853374298,-0.005603783605210428,-0.07104689437204703,0.00763149626715073,-0.5047211307240663,0
1813,9.070000000000018,0,0.05,0.05,0,NONE,1,1.2928100861906133,-0.34761990931679104,1.0032112191463332,0.1166747793358403,0.40568564038239624,-0.000876200397251698,1.2928100861906133,-0.34761990931679104,1.0032112191463332,0.1166747793358403,0.40568564038239624,-0.000876200397251698,-0.011367161630480826,-0.015053922044849528,-0.003539778729480588,0.15770130747177916,-0.08407714157551487,-0.12662682600371156,0.8340784336131774,-0.5516458706284209,1.0,0.3466093229098785,0.524066935911368,0.0,0.11386197,-0.017696522,-0.057289243,0.012078837,0.2597222422579423,-0.018531754187973648,-0.05999315484567693,0.012648927614693337,-0.5047811419431962,0
1814,9.075000000000019,0,0.05,0.05,0,NONE,1,1.2939637275315106,-0.34356130724746575,1.0032137341890106,0.11492277095057862,0.4059034870294834,0.0004698066927662151,1.2939637275315106,-0.34356130724746575,1.0032137341890106,0.11492277095057862,0.4059034870294834,0.0004698066927662151,-0.010113681515651098,-0.01617643424402437,-0.004797194867814603,0.11100205952213363,-0.10011443323194173,-0.1264927609235681,0.8358073613682768,-0.5490228179981218,1.0,0.3449612103352131,0.5251532532581696,0.0,0.11061583,-0.028301723,-0.044089306,0.016893264,0.2593655820581822,-0.029637495027354452,-0.04617021183525722,0.017690585155198932,-0.5048350903739235,0
1815,9.08000000000002,0,0.05,0.05,0,NONE,1,1.2950992123995582,-0.33950165117433456,1.0032209906338379,0.11308364612530301,0.4059764733338659,0.0007302047392902242,1.2950992123995582,-0.33950165117433456,1.0032209906338379,0.11308364612530301,0.4059764733338659,0.0007302047392902242,-0.009214551349630213,-0.01667503004532396,-0.0060214373780012745,0.07613658624945734,-0.0317732790034376,-0.12092475099334235,0.8375280400421481,-0.5463943467342592,1.0,0.3433096931326686,0.5262343875543741,0.0,0.10993664,-0.03788815,-0.0346193,0.021583902,0.2592909582386676,-0.03967637971297491,-0.03625324884101732,0.022602608789390626,-0.5048819780354707,0
1816,9.08500000000002,0,0.05,0.05,0,NONE,1,1.2962158938883506,-0.33544204640111674,1.0032248958941385,0.11119661775561018,0.4059475411224848,0.00011581552955203884,1.2962158938883506,-0.33544204640111674,1.0032248958941385,0.11119661775561018,0.4059475411224848,0.00011581552955203884,-0.008615226385465599,-0.01667383449390155,-0.007148746287508557,0.05062946291454444,0.012470851995832949,-0.11061769055165052,0.8392404526523884,-0.5437604827787821,1.0,0.3416547876020522,0.5273103281296232,0.0,0.111355536,-0.046386685,-0.028381668,0.02590697,0.2594468552869948,-0.048576023751136836,-0.02972121266988618,0.027129716293138526,-0.5049213408965979,0
1817,9.090000000000021,0,0.05,0.05,0,NONE,1,1.2973136917710526,-0.3313832447197091,1.0032186258558085,0.10930790956743838,0.40585416299659594,-0.0008241827741274719,1.2973136917710526,-0.3313832447197091,1.0032186258558085,0.10930790956743838,0.40585416299659594,-0.0008241827741274719,-0.008331506665208559,-0.016360295203658885,-0.008212876676384092,0.0239704133390329,0.04000083020971975,-0.10409138673360216,0.8409445822981761,-0.5411212521268648,1.0,0.33999651007661374,0.5283810643648175,0.0,0.1135923,-0.053232938,-0.024488676,0.029991256,0.25969261300134105,-0.05574540313465621,-0.025644480992031923,0.03140677004033163,-0.5049531319738453,0
1818,9.095000000000022,0,0.05,0.05,0,NONE,1,1.2983927305864547,-0.32732559524126587,1.0032066946848017,0.10743778449966666,0.40573415670972196,-0.0012192906206845056,1.2983927305864547,-0.32732559524126587,1.0032066946848017,0.10743778449966666,0.40573415670972196,-0.0012192906206845056,-0.008358859590811795,-0.016271823137936726,-0.009207128093724194,-0.011697494818211364,-0.010724364089347727,-0.09798828654615198,0.8426404121604397,-0.5384766808266486,1.0,0.338334876922883,0.5294465856922226,0.0,0.11455427,-0.058018096,-0.019067792,0.033810996,0.25979830715973345,-0.0607564066811571,-0.019967744539200007,0.035406793529926345,-0.50497765659002,0
1819,9.100000000000023,0,0.05,0.05,0,NONE,1,1.2994531741317963,-0.3232691363960322,1.0031976807481933,0.10557758869588078,0.4056183850122679,-0.0006920143181349777,1.2994531741317963,-0.3232691363960322,1.0031976807481933,0.10557758869588078,0.4056183850122679,-0.0006920143181349777,-0.00857913208278005,-0.016345719434221143,-0.010129367580188965,-0.03682445669272952,-0.00558308641454115,-0.08978411061723468,0.8443279255020224,-0.5358267949789851,1.0,0.33666990454050877,0.5305068815955727,0.0,0.1133066,-0.06128272,-0.012493038,0.037357874,0.25966122224216237,-0.0641751155230135,-0.013082677983324693,0.0391210748947359,-0.5049948314421074,0
1820,9.105000000000024,0,0.05,0.05,0,NONE,1,1.3004948750906768,-0.3192136613013508,1.003200326124492,0.10369950914812279,0.4055276734946014,0.0006609434045629501,1.3004948750906768,-0.3192136613013508,1.003200326124492,0.10369950914812279,0.4055276734946014,0.0006609434045629501,-0.009032743354190494,-0.016239539904600128,-0.010934809833706552,-0.044296625991782516,0.01605499969364743,-0.07659653304897798,0.8460071056678499,-0.5331716207371765,1.0,0.33500160936209544,0.5315619416101762,0.0,0.11004347,-0.062479805,-0.0070452252,0.04046054,0.2593026965369597,-0.06542870011127587,-0.007377742791288806,0.04237018093339051,-0.5050049054081529,0
1821,9.110000000000024,0,0.05,0.05,0,NONE,1,1.3015177539309841,-0.3151587030312315,1.0032227109809015,0.10182009978275003,0.4054883332626741,0.0026974033083419667,1.3015177539309841,-0.3151587030312315,1.0032227109809015,0.10182009978275003,0.4054883332626741,0.0026974033083419667,-0.00939286782410861,-0.016105767043336598,-0.011549926926528595,-0.03096728318362697,0.011929385538629165,-0.05598229670870431,0.8476779360850912,-0.5305111843067213,1.0,0.3333300078530433,0.5326117553230162,0.0,0.10507013,-0.063800976,-0.0017359324,0.04283769,0.25875626562340615,-0.06681222852501159,-0.0018178642064526607,0.04485952412199501,-0.5050083167038091,0
1822,9.115000000000025,0,0.05,0.05,0,NONE,1,1.3025221487171952,-0.31110391988166486,1.0032552296906354,0.09998306158215732,0.4054761028580291,0.003282757824144755,1.3025221487171952,-0.31110391988166486,1.0032552296906354,0.09998306158215732,0.4054761028580291,0.003282757824144755,-0.009902871907208817,-0.015899198622495368,-0.011997218085342952,-0.060806269832145585,0.0221809992453457,-0.04024831175607659,0.8493404002633248,-0.527845511945053,1.0,0.3316551165113844,0.5336563123728552,0.0,0.10351209,-0.063654765,0.002573246,0.044574857,0.25858508105798,-0.06665911366510609,0.002694696767325806,0.046678681802465795,-0.5050054556184567,0
1823,9.120000000000026,0,0.05,0.05,0,NONE,1,1.303508378404535,-0.30704897053901625,1.0032909689561496,0.09817304172004827,0.4055054760664809,0.00359349918834098,1.303508378404535,-0.30704897053901625,1.0032909689561496,0.09817304172004827,0.4055054760664809,0.00359349918834098,-0.010586562888778931,-0.01580598792082477,-0.012293294313010544,-0.07535675317267225,0.01100041017414153,-0.025946018446559298,0.8509944817947005,-0.5251746299612817,1.0,0.32997695186762016,0.5346956024503368,0.0,0.10259474,-0.061683156,0.0074841864,0.045735132,0.2584842896460002,-0.06459444890508127,0.007837421486326079,0.04789371994891869,-0.5049967749363445,0
1824,9.125000000000027,0,0.05,0.05,0,NONE,1,1.30447670509898,-0.3029932911250526,1.0033258357156032,0.09638541900129881,0.4055961657356911,0.00356405628628364,1.30447670509898,-0.3029932911250526,1.0033258357156032,0.09638541900129881,0.4055961657356911,0.00356405628628364,-0.011373923976367618,-0.01559107572459257,-0.012436918584200209,-0.076968397348506,0.03134947990143302,-0.010760571718107226,0.8526401643541007,-0.522498564715935,1.0,0.3282955304845585,0.5357296152980874,0.0,0.10249121,-0.05818402,0.0112579055,0.046313427,0.2584729142737311,-0.06093016333426363,0.01178925121528021,0.04849930933013785,-0.5049828028422874,0
1825,9.130000000000027,0,0.05,0.05,0,NONE,1,1.3054271553221968,-0.298936018801876,1.0033699099928697,0.09460208870965896,0.4057766679327573,0.004634807503929664,1.3054271553221968,-0.298936018801876,1.0033699099928697,0.09460208870965896,0.4057766679327573,0.004634807503929664,-0.01226777937869075,-0.014786097086436613,-0.012453926326150881,-0.094406344269681,0.0998163905390854,0.0019828945509964523,0.8542774316993039,-0.519817342620695,1.0,0.3266108689571488,0.5367583407108178,0.0,0.09972793,-0.052793514,0.010526657,0.046408124,0.2581693067333312,-0.05528523853867117,0.011023489499881682,0.048598475113755916,-0.5049644177896565,0
1826,9.135000000000028,0,0.05,0.05,0,NONE,1,1.3063602590227552,-0.29487633732752017,1.0034235213503164,0.09288976096677368,0.4060386171923924,0.005517815096998887,1.3063602590227552,-0.29487633732752017,1.0034235213503164,0.09288976096677368,0.4060386171923924,0.005517815096998887,-0.013066301548141493,-0.013344906983608809,-0.012366735190974996,-0.08217080881201756,0.15533373583414556,0.014156404126480377,0.8559062676711421,-0.5171309901381421,1.0,0.3249229839123206,0.5377817685354238,0.0,0.097372115,-0.047131754,0.0041480116,0.046104603,0.2579104686297048,-0.04935625653343212,0.0043437876290321606,0.048280627411029814,-0.5049430938430896,0
1827,9.140000000000029,0,0.05,0.05,0,NONE,1,1.3072772969597304,-0.2908135048788612,1.003479772030958,0.09132198315825302,0.40637099845631436,0.0056339585240438314,1.3072772969597304,-0.2908135048788612,1.003479772030958,0.09132198315825302,0.40637099845631436,0.0056339585240438314,-0.013597827902230675,-0.012129159927635571,-0.012160608628008709,-0.04186870119016137,0.10702070995265774,0.024823143859620464,0.8575266561936616,-0.5144395337814908,1.0,0.3232318920088179,0.5387998886710855,0.0,0.096832044,-0.042624224,-0.0021617587,0.04534629,0.2578511302209432,-0.04463598318886234,-0.00226378844655019,0.04748652268073469,-0.50492040705652,0
1828,9.14500000000003,0,0.05,0.05,0,NONE,1,1.3081797328330633,-0.2867469031487327,1.0035349882901068,0.08989524484593256,0.40675759325605854,0.005318579529878287,1.3081797328330633,-0.2867469031487327,1.0035349882901068,0.08989524484593256,0.40675759325605854,0.005318579529878287,-0.01404051106128721,-0.011562085963268484,-0.011858572508091822,-0.052725499463238006,0.04098632699847094,0.03200650462714638,0.8591385812742817,-0.5117430001143294,1.0,0.32153760993703556,0.5398126910693681,0.0,0.0973239,-0.038093425,-0.005141755,0.044220906,0.2579051720988531,-0.03989134149855861,-0.0053844333887766065,0.046308024632337366,-0.5048974216846208,0
1829,9.15000000000003,0,0.05,0.05,0,NONE,1,1.3090685272223201,-0.2826761680203291,1.003585598343945,0.08854406540146573,0.40718363957605136,0.00501708335518653,1.3090685272223201,-0.2826761680203291,1.003585598343945,0.08854406540146573,0.40718363957605136,0.00501708335518653,-0.01462937763570689,-0.01183130458889411,-0.011519096451059817,-0.05665237646239661,-0.05262556536844493,0.033464464920791394,0.8607420270039532,-0.5090414157503551,1.0,0.31984015441885266,0.5408201657343213,0.0,0.09780125,-0.03191709,-0.0026079582,0.042951703,0.25795761934073763,-0.033423498947902565,-0.0027310474376582307,0.044978918145337,-0.504874632678241,0
1830,9.155000000000031,0,0.05,0.05,0,NONE,1,1.3099438716747773,-0.2786007577085333,1.003633131410124,0.08719400461415161,0.40766475993551154,0.00466375721891654,1.3099438716747773,-0.2786007577085333,1.003633131410124,0.08719400461415161,0.40766475993551154,0.00466375721891654,-0.015291004958830937,-0.013302945442874326,-0.011155357856360024,-0.06883533706801018,-0.16886253808846194,0.03450308137286658,0.8623369775573138,-0.5063348073531158,1.0,0.3181395422074703,0.5418223027225766,0.0,0.09841437,-0.02447851,0.009110189,0.041588955,0.2580249838185614,-0.025633835299861178,0.009540168024592679,0.043551852161178725,-0.504851549035301,0
1831,9.160000000000032,0,0.05,0.05,0,NONE,1,1.3108049445831134,-0.2745200734453198,1.0036775294343037,0.08573026572141677,0.40821036559430274,0.0044751252880361365,1.3108049445831134,-0.2745200734453198,1.0036775294343037,0.08573026572141677,0.40821036559430274,0.0044751252880361365,-0.01578987261396046,-0.015181879086732264,-0.010751466070138391,-0.04398185154051422,-0.19616139684878298,0.039335623651467165,0.8639234171928455,-0.5036232016357434,1.0,0.3164357900872445,0.5428190921434467,0.0,0.09864763,-0.017479178,0.025289793,0.04007187,0.25805061255648876,-0.01830415277538851,0.026483409177631784,0.04196316368146754,-0.5048271319857748,0
1832,9.165000000000033,0,0.05,0.05,0,NONE,1,1.3116501359009816,-0.27043354297365496,1.0037175361008819,0.08409907536034408,0.40880513790393824,0.0038976395116851214,1.3116501359009816,-0.27043354297365496,1.0037175361008819,0.08409907536034408,0.40880513790393824,0.0038976395116851214,-0.016180923716619992,-0.016758969286118905,-0.010291671824700184,-0.029700895424561485,-0.14885187939841354,0.04530713715265795,0.8655013302530294,-0.5009066253606919,1.0,0.31472891487352084,0.5438105241590221,0.0,0.09982515,-0.010680686,0.041150518,0.038340155,0.25817998931367425,-0.0111847875398738,0.043092721206753955,0.04014971587927646,-0.5048001260055726,0
1833,9.170000000000034,0,0.05,0.05,0,NONE,1,1.3124778678771651,-0.26634083435469474,1.0037462500393872,0.08231829016355814,0.40942988506884836,0.002613120700399725,1.3124778678771651,-0.26634083435469474,1.0037462500393872,0.08231829016355814,0.40942988506884836,0.002613120700399725,-0.016195263108533434,-0.01794641083739583,-0.009731320985272027,0.007710651735997781,-0.1057778901056376,0.05690779581585606,0.8670707011645004,-0.4981851053394729,1.0,0.31301893341246906,0.5447965889842691,0.0,0.102733634,-0.0063589467,0.055824593,0.036223006,0.25849954961269556,-0.006659073573205013,0.058459378005506,0.03793264082402701,-0.5047695326258049,0
1834,9.175000000000034,0,0.05,0.05,0,NONE,1,1.3132867712850511,-0.2622417036556011,1.0037670910853536,0.08040417036983126,0.4100753527379372,0.002023033092770758,1.3132867712850511,-0.2622417036556011,1.0037670910853536,0.08040417036983126,0.4100753527379372,0.002023033092770758,-0.01629840554376191,-0.01873596037169527,-0.009095935300403958,-0.00924223172610544,-0.07258989369654999,0.06350523281180036,0.8686315144382019,-0.495458668432389,1.0,0.31130586258091486,0.5457772768871263,0.0,0.10401986,-0.0010551863,0.069060564,0.033817723,0.25864087015781384,-0.0011049885005724415,0.07232005620574794,0.035413837922805745,-0.5047345690117973,0
1835,9.180000000000035,0,0.05,0.05,0,NONE,1,1.3140758656354292,-0.25813605995252137,1.0037844115036707,0.07840555909757589,0.4107281974926131,0.001644986828567236,1.3140758656354292,-0.25813605995252137,1.0037844115036707,0.07840555909757589,0.4107281974926131,0.001644986828567236,-0.015868333323324102,-0.018795187111497205,-0.008456355897797304,0.051640611395181606,0.012144337684994485,0.0643952645717899,0.8701837546695366,-0.49272734154827236,1.0,0.30958971928617623,0.5467525781885998,0.0,0.10481525,0.0003353131,0.077739805,0.0313949,0.25872826178177466,0.00035113904751106137,0.08140893217601086,0.032876661202123625,-0.5046950270488961,0
1836,9.185000000000036,0,0.05,0.05,0,NONE,1,1.3148447753594092,-0.25402409164578305,1.0037969143628593,0.07638767897128174,0.41134854822389444,0.001110627327504236,1.3148447753594092,-0.25402409164578305,1.0037969143628593,0.07638767897128174,0.41134854822389444,0.001110627327504236,-0.015052818642721342,-0.017740231871124227,-0.007826826128633928,0.08838713027197409,0.1361127443801029,0.06579628747721848,0.87172740653852,-0.48999115164421675,1.0,0.30787052046589475,0.5477224832628594,0.0,0.10600286,-0.0015183847,0.07815952,0.029008957,0.25885874654646956,-0.0015900486840292995,0.08184845918706972,0.030378109190791706,-0.504651063262987,0
1837,9.190000000000037,0,0.05,0.05,0,NONE,1,1.3155940280945688,-0.2499064719032583,1.0038028535066033,0.07445001431808906,0.4118917229563963,0.00037943128122055314,1.3155940280945688,-0.2499064719032583,1.0038028535066033,0.07445001431808906,0.4118917229563963,0.00037943128122055314,-0.013877934627489473,-0.0158343474862301,-0.00716504021417035,0.12297844043105066,0.20795583121228797,0.07050552658216339,0.8732624548099311,-0.4872501257253126,1.0,0.30614828308786907,0.5486869825373337,0.0,0.107686505,-0.006938646,0.0711629,0.026498226,0.25904373127826325,-0.007266133386264722,0.07452161292272301,0.027748878133472817,-0.5046035796911379,0
1838,9.195000000000038,0,0.05,0.05,0,NONE,1,1.3163250877887576,-0.24578417064673802,1.0038053244855338,0.07267319910227116,0.4123344793675763,0.00033310107762342335,1.3163250877887576,-0.24578417064673802,1.0038053244855338,0.07267319910227116,0.4123344793675763,0.00033310107762342335,-0.012613632303478532,-0.013201512457852643,-0.006461540352616078,0.1322013819651821,0.27645810828166045,0.07537324833147448,0.874788884333464,-0.4845042908443776,1.0,0.30442302414988587,0.5496460664928043,0.0,0.10775266,-0.0141369095,0.05674213,0.023826482,0.25905100037013384,-0.014804136679590725,0.05942022083909101,0.02495103253813727,-0.5045540877325955,0
1839,9.200000000000038,0,0.05,0.05,0,NONE,1,1.3170401954376885,-0.24165840389097193,1.003805391475294,0.07114680256565625,0.41264573193265225,-0.00015250411411331442,1.3170401954376885,-0.24165840389097193,1.003805391475294,0.07114680256565625,0.41264573193265225,-0.00015250411411331442,-0.011008485204815809,-0.010036979421398508,-0.005731685321722122,0.16333348103972004,0.3151344065887299,0.07645720759938479,0.8763066800438751,-0.4817536741016943,1.0,0.3026947606795548,0.5505997256634999,0.0,0.10887537,-0.025403397,0.035322476,0.021052323,0.2591743546577532,-0.026602375425093562,0.036989611539241296,0.022045941627865752,-0.5045044594399182,0
1840,9.20500000000004,0,0.05,0.05,0,NONE,1,1.317742277790705,-0.2375306467175917,1.0038013414484395,0.06992002347498823,0.41280689996817393,-0.0003658103117776473,1.317742277790705,-0.2375306467175917,1.0038013414484395,0.06992002347498823,0.41280689996817393,-0.0003658103117776473,-0.009790112151941763,-0.007032392545116973,-0.0049938139463854975,0.10518234408768334,0.2863350341231042,0.07697148269047983,0.8778158269611335,-0.4789983026447394,1.0,0.30096350973413877,0.5515479506371892,0.0,0.10936633,-0.03540713,0.011593324,0.018245785,0.2592282971010328,-0.03707825840960406,0.012140500658066256,0.019106940661385217,-0.5044566334970865,0
1841,9.21000000000004,0,0.05,0.05,0,NONE,1,1.3184343531643337,-0.23340230293536599,1.0037983946051687,0.06899480490264936,0.41283327957540505,-0.0004176319061263342,1.3184343531643337,-0.23340230293536599,1.0037983946051687,0.06899480490264936,0.41283327957540505,-0.0004176319061263342,-0.009283095191245448,-0.005107663163136941,-0.004277542324006773,0.03251021198061113,0.16627755948658057,0.07131108468349509,0.8793163101905679,-0.47623820366791764,1.0,0.29922928840038593,0.5524907320552743,0.0,0.109468,-0.041502066,-0.00745521,0.01552004,0.2592394680791582,-0.043460863609250916,-0.007807077999826706,0.01625254802768034,-0.5044124169836706,0
1842,9.21500000000004,0,0.05,0.05,0,NONE,1,1.3191189073520353,-0.22927426674327747,1.0037946509415165,0.06828951087676462,0.4127908430934582,-0.00037394441126783264,1.3191189073520353,-0.22927426674327747,1.0037946509415165,0.06828951087676462,0.4127908430934582,-0.00037394441126783264,-0.009323168471931407,-0.004144245767990108,-0.0036683629301751185,-0.013562825896075579,0.07453447016346217,0.05878895583236272,0.8808081149230155,-0.47347340441229,1.0,0.2974921137943599,0.553428060612884,0.0,0.109345436,-0.044181768,-0.021792078,0.013201904,0.2592260014979693,-0.04626704027675615,-0.022820610217681014,0.013825001359679156,-0.5043728937112381,0
1843,9.220000000000041,0,0.05,0.05,0,NONE,1,1.3197973775870115,-0.2251467911659262,1.0037866415948071,0.06770557904337955,0.4127346044462946,-0.0008979349101893405,1.3197973775870115,-0.2251467911659262,1.0037866415948071,0.06770557904337955,0.4127346044462946,-0.0008979349101893405,-0.009624328800562658,-0.003677814709447849,-0.003161187246708947,-0.04925736568116171,0.036315822340352036,0.048022212633087424,0.8822912264349654,-0.4707039321653098,1.0,0.29575200306127314,0.5543599270589632,0.0,0.11059311,-0.044995118,-0.033817437,0.011272182,0.25936308626117915,-0.047118777429145366,-0.03541353737237261,0.011804201593931241,-0.5043387566565504,0
1844,9.225000000000042,0,0.05,0.05,0,NONE,1,1.320470416696184,-0.22101965307961724,1.0037835962058907,0.0671729289652617,0.4127115642837371,-3.772529449132668e-05,1.320470416696184,-0.22101965307961724,1.0037835962058907,0.0671729289652617,0.4127115642837371,-3.772529449132668e-05,-0.010932590752949015,-0.003643363864989622,-0.0027714967728841968,-0.1558235251808312,-0.010664433055011994,0.03584394504560784,0.8837656300887058,-0.46792981426054997,1.0,0.29400897337531606,0.5552863221963665,0.0,0.108522296,-0.037688017,-0.04321279,0.009790291,0.25913556202963095,-0.039466798865463636,-0.04525232934350407,0.010252368440564453,-0.5043105606101097,0
1845,9.230000000000043,0,0.05,0.05,0,NONE,1,1.3211382862878984,-0.2168920511631907,1.0037883317751268,0.06665746950359235,0.412789568810119,0.0006793109389515837,1.3211382862878984,-0.2168920511631907,1.0037883317751268,0.06665746950359235,0.412789568810119,0.0006793109389515837,-0.012858854155475165,-0.004155956397344262,-0.0024979414586172696,-0.20543089245309792,-0.06450567624849096,0.024425854704591587,0.8852313113324679,-0.4651510780774343,1.0,0.29226304193948793,0.5562072368819481,0.0,0.10676045,-0.024430124,-0.048699237,0.0087513495,0.2589419840891664,-0.0255831669154791,-0.05099772088014937,0.009164392037143287,-0.5042889830904869,0
1846,9.235000000000044,0,0.05,0.05,0,NONE,1,1.3218007703134398,-0.21276237694310593,1.0037995974216514,0.06610711667664809,0.4130429393558669,0.0012258582508542998,1.3218007703134398,-0.21276237694310593,1.0037995974216514,0.06610711667664809,0.4130429393558669,0.0012258582508542998,-0.01513055111403393,-0.0048565436381826825,-0.002244448742538379,-0.219217724880707,-0.06822796138917772,0.024981034996228824,0.886688255700569,-0.46236775104096783,1.0,0.2905142259854278,0.5571226620266511,0.0,0.10537775,-0.0064292867,-0.052395895,0.007788437,0.2587900641731547,-0.006732733343344014,-0.05486885269656372,0.00815603229468407,-0.5042745650474486,0
1847,9.240000000000045,0,0.05,0.05,0,NONE,1,1.3224572375647052,-0.20862847117321967,1.0038200673666176,0.06548728230963881,0.4135261595642863,0.0024328664028275466,1.3224572375647052,-0.20862847117321967,1.0038200673666176,0.06548728230963881,0.4135261595642863,0.0024328664028275466,-0.01728228024000062,-0.005569270204427646,-0.001972726906832899,-0.20381192900245537,-0.0721526750402773,0.02658453470989618,0.8881364488135572,-0.4595798606214633,1.0,0.28876254277324204,0.5580325885955998,0.0,0.10238324,0.0134066325,-0.055233076,0.006755246,0.258461051524484,0.014039392394226734,-0.05783994181240046,0.007074076769129232,-0.5042678200291176,0
1848,9.245000000000045,0,0.05,0.05,0,NONE,1,1.323106997594573,-0.20448809486450067,1.0038532821844874,0.06480054110633308,0.4142225635962771,0.0034819474903554156,1.323106997594573,-0.20448809486450067,1.0038532821844874,0.06480054110633308,0.4142225635962771,0.0034819474903554156,-0.018729177278582303,-0.006329307115490881,-0.0016620327795938501,-0.12018142631376375,-0.08208324456673159,0.030834872289041925,0.8895758763783509,-0.4567874343342742,1.0,0.28700800959133715,0.5589370076081859,0.0,0.099712096,0.03042541,-0.056967333,0.0055724494,0.25816756782186356,0.031861415144452565,-0.05965605082488983,0.0058354553421220215,-0.5042690048604718,0
1849,9.250000000000046,0,0.05,0.05,0,NONE,1,1.323749417495246,-0.20033964733361084,1.0038879128763676,0.06404985951081098,0.41506015271168195,0.0033658600113009346,1.323749417495246,-0.20033964733361084,1.0038879128763676,0.06404985951081098,0.41506015271168195,0.0033658600113009346,-0.019146084380843413,-0.006938155648339552,-0.0013084776423058495,-0.016930174076246845,-0.06185742610428727,0.034575689013598386,0.8910065241883811,-0.4539904997395209,1.0,0.28525064375624753,0.5598359101381589,0.0,0.09981096,0.041307826,-0.0591497,0.004225092,0.25817842941176816,0.04325745204973142,-0.06194142123479569,0.0044245059870757835,-0.5042780284605481,0
1850,9.255000000000047,0,0.05,0.05,0,NONE,1,1.324383856956074,-0.1961823090893273,1.003919710943995,0.06323616749766803,0.4159623318023658,0.003259471311307125,1.324383856956074,-0.1961823090893273,1.003919710943995,0.06323616749766803,0.4159623318023658,0.003259471311307125,-0.018860860971425322,-0.007190956848908965,-0.0010167059987857597,0.049458201077344784,-0.008578599020487002,0.02554788539047851,0.892428378123731,-0.45118908444181927,1.0,0.28349046261246486,0.5607292873137134,0.0,0.099898115,0.047678642,-0.06336755,0.0031130337,0.25818800566260364,0.04992895655954872,-0.06635834578051276,0.003259961177992389,-0.5042945538475663,0
1851,9.260000000000048,0,0.05,0.05,0,NONE,1,1.3250098602224432,-0.19201601658878922,1.0039501385477003,0.062388523061018504,0.416845652928224,0.0028798324091651346,1.3250098602224432,-0.19201601658878922,1.0039501385477003,0.062388523061018504,0.416845652928224,0.0028798324091651346,-0.017760121462250176,-0.00689720324970281,-0.0008388050809996427,0.12274499548650548,0.04162290459433938,0.015791249117811608,0.893841424151277,-0.4483832160900058,1.0,0.2817274835322654,0.561617130317578,0.0,0.10064171,0.047702074,-0.07141994,0.0024355047,0.2582697059745939,0.049953493500366736,-0.0747907859307168,0.0025504545195504202,-0.5043183193192372,0
1852,9.265000000000049,0,0.05,0.05,0,NONE,1,1.3256274970748432,-0.18784154182221546,1.0039762889834585,0.061559884318687114,0.4176355757395573,0.0023953448930052242,1.3256274970748432,-0.18784154182221546,1.0039762889834585,0.061559884318687114,0.4176355757395573,0.0023953448930052242,-0.016496680283528267,-0.006590670789785832,-0.0007897216299644626,0.11621602713239948,0.017098385986285648,0.0017835936895710222,0.8952456483248251,-0.4455729223768692,1.0,0.27996172391554147,0.5624994303871004,0.0,0.10165255,0.045493197,-0.0798473,0.002249905,0.2583807683241626,0.047640363312522166,-0.08361589844241642,0.002356095019484611,-0.5043490265923268,0
1853,9.27000000000005,0,0.05,0.05,0,NONE,1,1.3262371468882876,-0.18366012480750138,1.003997513351508,0.06076842878242543,0.41830029462866186,0.0020000236520250534,1.3262371468882876,-0.18366012480750138,1.003997513351508,0.06076842878242543,0.41830029462866186,0.0020000236520250534,-0.015450960060062894,-0.0064430368468027755,-0.0008671011992974516,0.1007590534118285,0.013116641023891406,-0.010580165284079983,0.8966410367852495,-0.44275823103887374,1.0,0.2781932011896276,0.5633761788143351,0.0,0.102471076,0.043581598,-0.087549366,0.0025475433,0.25847070205331496,0.04563854171117224,-0.09168148347664919,0.0026677810498148104,-0.5043863324963037,0
